symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
AAPL,2017-05-05,2020-04-03,34.5153923034668,58.442100524902344,24.160774612426756,39.692701148986814,152,moon_40w,2.8683762225395664
AAPL,2017-05-12,2018-12-21,36.319087982177734,35.864437103271484,25.42336158752441,41.76695117950439,84,stop_pre2x,-0.041727450051366306
AAPL,2017-11-03,2018-12-07,40.29240798950195,40.09021759033203,28.204685592651366,46.33626918792724,57,stop_pre2x,-0.016726922784279185
AAPL,2018-05-04,2022-05-13,43.268924713134766,144.6230010986328,30.288247299194335,49.75926342010498,210,moon_40w,5.641841483384877
AAPL,2018-06-01,2022-05-13,44.95033645629883,144.6230010986328,31.465235519409177,51.69288692474365,206,moon_40w,5.482254039510688
AAPL,2018-08-17,2018-12-21,51.59060287475586,35.864437103271484,36.113422012329096,59.329193305969234,18,stop_pre2x,-1.0160872261732148
AAPL,2019-10-11,2020-03-20,56.87709426879883,55.49590301513672,39.813965988159175,65.40865840911864,23,stop_pre2x,-0.08094595732655022
AAPL,2019-10-25,2020-03-20,59.37409210205078,55.49590301513672,41.56186447143554,68.28020591735839,21,stop_pre2x,-0.21772622534018832
AAPL,2019-11-01,2022-05-13,61.5989990234375,144.6230010986328,43.11929931640625,70.83884887695312,132,moon_40w,3.9189488340047967
AAPL,2019-11-15,2022-05-13,64.18457794189453,144.6230010986328,44.929204559326166,73.8122646331787,130,moon_40w,3.7611551729322956
AAPL,2019-12-06,2022-05-13,65.38005828857422,144.6230010986328,45.76604080200195,75.18706703186035,127,moon_40w,3.8077895294102317
AAPL,2019-12-13,2022-05-13,66.4523696899414,144.6230010986328,46.516658782958984,76.42022514343262,126,moon_40w,3.692556506118319
AAPL,2020-01-17,2022-05-13,76.97752380371094,144.6230010986328,53.88426666259765,88.52415237426757,121,moon_40w,3.20594999589346
AAPL,2020-06-05,2022-05-13,80.4688949584961,144.6230010986328,56.328226470947264,92.5392292022705,101,moon_40w,3.3060085949354674
AAPL,2020-07-31,2025-03-28,103.17496490478516,217.36793518066406,72.2224754333496,118.65120964050293,243,moon_40w,3.5906500182265
